,inflation_yoy,industrial_growth_yoy,fed_funds_change_yoy,unemployment_change_yoy,ten_year_yield_change_yoy,recession_target
1978-04-01,6.499999999999995,5.822494520652288,2.1599999999999993,-1.1000000000000005,0.7835000000000001,0.0
1978-05-01,7.14285714285714,5.484550104846431,2.0100000000000007,-1.0,0.8890476190476182,0.0
1978-06-01,7.438016528925617,5.349748810704069,2.21,-1.2999999999999998,1.1868181818181824,0.0
1978-07-01,7.7302631578947345,5.128450481559299,2.3899999999999997,-0.7000000000000002,1.3099999999999996,0.0
1978-08-01,7.855973813420625,5.455678972579259,2.139999999999999,-1.0999999999999996,1.014347826086956,0.0
1978-09-01,8.482871125611746,5.288820730604393,2.3099999999999996,-0.7999999999999998,1.072690476190477,0.0
1978-10-01,8.92857142857142,5.928852938076479,2.490000000000001,-1.0,1.1188809523809518,0.0
1978-11-01,8.870967741935477,6.550238158597743,3.25,-0.8999999999999995,1.227631578947368,0.0
1978-12-01,8.988764044943842,6.890239256716546,3.4699999999999998,-0.40000000000000036,1.3212619047619043,0.0
1979-01-01,9.250398724082931,7.899373224851147,3.37,-0.5,1.143354978354978,0.0
1979-02-01,9.84126984126985,7.8387839781807855,3.2800000000000002,-0.39999999999999947,1.0649999999999995,1.0
1979-03-01,10.252365930599371,6.156058458180791,3.3,-0.5,1.081363636363637,1.0
1979-04-01,10.485133020344284,2.7962479458462974,3.12,-0.2999999999999998,1.0279999999999987,1.0
1979-05-01,10.697674418604652,3.246706729812554,2.88,-0.40000000000000036,0.9066666666666681,1.0
1979-06-01,11.076923076923073,2.6026045816437637,2.6899999999999995,-0.20000000000000018,0.45153679653679646,1.0
1979-07-01,11.45038167938932,2.515512956484578,2.660000000000001,-0.5,0.3099999999999987,1.0
1979-08-01,11.836115326251884,1.423960209514874,2.9000000000000004,0.09999999999999964,0.6186956521739138,0.0
1979-09-01,11.879699248120312,1.1504803987860246,2.9800000000000004,-0.09999999999999964,0.9182368421052622,0.0
1979-10-01,12.071535022354718,1.126699560440847,4.809999999999999,0.20000000000000018,1.6567099567099568,0.0
1979-11-01,12.592592592592599,0.19689688953252737,3.42,0.0,1.8481578947368416,0.0
1979-12-01,13.254786450662737,-0.23348552274172762,3.75,0.0,1.3795000000000002,0.0
1980-01-01,13.868613138686126,0.8524477122790364,3.75,0.39999999999999947,1.702727272727273,0.0
1980-02-01,14.161849710982644,0.3986490654493968,4.07,0.39999999999999947,3.3164035087719306,0.0
1980-03-01,14.592274678111572,-0.3354814908751447,7.100000000000001,0.5,3.631774891774892,0.0
1980-04-01,14.589235127478762,-1.1272032096897422,7.6,1.1000000000000005,2.291333333333334,0.0
1980-05-01,14.425770308123242,-4.4262762693309865,0.7400000000000002,1.9000000000000004,0.9290476190476191,0.0
1980-06-01,14.265927977839322,-5.68111529679266,-0.8199999999999985,1.8999999999999995,0.8642857142857139,0.0
1980-07-01,13.15068493150684,-6.187644398635772,-1.4400000000000013,2.0999999999999996,1.2977272727272737,0.0
1980-08-01,12.890094979647216,-5.269446883913231,-1.33,1.7000000000000002,2.072339544513458,1.0
1980-09-01,12.768817204301076,-3.6900720369531848,-0.5600000000000005,1.5999999999999996,2.1738345864661657,1.0
1980-10-01,12.632978723404253,-3.168999139550932,-0.9599999999999991,1.5,1.4522727272727263,1.0
1980-11-01,12.631578947368416,-1.3950855117857652,2.67,1.5999999999999996,2.031547987616099,1.0
1980-12-01,12.353706111833551,-0.8052089488257752,5.119999999999999,1.2000000000000002,2.4580909090909095,1.0
1981-01-01,11.794871794871797,-1.9712721273567824,5.259999999999998,1.2000000000000002,1.7662987012987,1.0
1981-02-01,11.392405063291132,-2.415421834798981,1.799999999999999,1.1000000000000005,0.7797076023391813,1.0
1981-03-01,10.611735330836458,-1.5180258338153063,-2.490000000000002,1.1000000000000005,0.36686147186147267,1.0
1981-04-01,10.135970333745359,0.03599549171218186,-1.8899999999999988,0.2999999999999998,2.2061904761904767,1.0
1981-05-01,9.79192166462668,3.1468672487850124,7.539999999999999,0.0,3.9180714285714284,1.0
1981-06-01,9.696969696969692,5.029602722878468,9.63,-0.09999999999999964,3.6941774891774877,1.0
1981-07-01,10.774818401937058,6.466970757490653,10.01,-0.5999999999999996,4.033181818181818,1.0
1981-08-01,10.817307692307686,6.001891037671014,8.21,-0.2999999999999998,3.835238095238095,1.0
1981-09-01,10.96543504171632,3.778994689351256,5.0,0.09999999999999964,3.8152380952380955,1.0
1981-10-01,10.271546635182993,1.6682340189835498,2.2699999999999996,0.40000000000000036,3.396731601731604,1.0
1981-11-01,9.579439252336464,-1.1681112106147085,-2.539999999999999,0.8000000000000007,0.7080718954248368,1.0
1981-12-01,8.912037037037024,-2.8656357308042835,-6.529999999999999,1.2999999999999998,0.8804545454545458,0.0
1982-01-01,8.25688073394495,-4.257320023902123,-5.859999999999998,1.0999999999999996,2.025428571428572,0.0
1982-02-01,7.613636363636367,-1.8896584290886143,-1.1500000000000004,1.5,1.2311111111111117,0.0
1982-03-01,6.884875846501148,-3.0348885922016455,-0.019999999999999574,1.5999999999999996,0.7453952569169946,0.0
1982-04-01,6.621773288439958,-3.5058397892170245,-0.7800000000000011,2.1000000000000005,0.19238095238095276,0.0
1982-05-01,6.911928651059096,-4.694474041779495,-4.07,1.9000000000000004,-0.4770000000000021,0.0
1982-06-01,7.182320441988943,-5.424420493249382,-4.950000000000001,2.0999999999999996,0.827272727272728,0.0
1982-07-01,6.557377049180335,-6.349148068200938,-6.449999999999999,2.6000000000000005,-0.3347186147186143,0.0
1982-08-01,5.965292841648595,-7.088265683228013,-7.700000000000001,2.4000000000000004,-1.882142857142858,0.0
1982-09-01,4.940923737916236,-6.868842801509523,-5.559999999999999,2.5,-2.984761904761905,0.0
1982-10-01,5.032119914346889,-7.0372990567941995,-5.369999999999999,2.5,-4.24159523809524,0.0
1982-11-01,4.47761194029852,-6.24962823436106,-4.110000000000001,2.5,-2.842251461988303,0.0
1982-12-01,3.825717321997879,-5.912378478798031,-3.42,2.3000000000000007,-3.1845454545454555,0.0
1983-01-01,3.7076271186440746,-2.13859643737786,-4.540000000000001,1.8000000000000007,-4.136857142857142,0.0
1983-02-01,3.484688489968324,-4.693403605034529,-6.27,1.5,-3.7008187134502926,0.0
1983-03-01,3.5902851108764455,-3.2461646238918895,-5.91,1.3000000000000007,-3.3547826086956523,0.0
1983-04-01,4.0000000000000036,-1.1083036169128868,-6.139999999999999,0.8999999999999986,-3.471904761904762,0.0
1983-05-01,3.44108446298228,0.15508233107617286,-5.8199999999999985,0.6999999999999993,-3.2424999999999997,0.0
1983-06-01,2.4742268041237248,1.0316445022150678,-5.17,0.5,-3.450909090909091,0.0
1983-07-01,2.358974358974364,2.8744407943608996,-3.2200000000000006,-0.40000000000000036,-2.569190476190478,0.0
1983-08-01,2.456499488229258,5.050271558043451,-0.5599999999999987,-0.3000000000000007,-1.2089130434782618,0.0
1983-09-01,2.763561924257929,6.8416393880686766,-0.8600000000000012,-0.9000000000000004,-0.6852380952380965,0.0
1983-10-01,2.752293577981657,8.710903491149335,-0.23000000000000043,-1.5999999999999996,0.634500000000001,0.0
1983-11-01,3.1632653061224536,9.551635894507537,0.14000000000000057,-2.3000000000000007,1.139473684210527,0.0
1983-12-01,3.7871033776867957,10.886183797139415,0.5200000000000014,-2.5,1.2895238095238106,0.0
1984-01-01,4.290091930541351,11.03037425193525,0.8800000000000008,-2.4000000000000004,1.217142857142857,0.0
1984-02-01,4.693877551020398,12.222425631216694,1.08,-2.6000000000000005,1.1173684210526318,0.0
1984-03-01,4.892966360856277,11.828004106467693,1.1400000000000006,-2.500000000000001,1.812569169960474,0.0
1984-04-01,4.5546558704453455,11.083408371126957,1.4899999999999984,-2.499999999999999,2.2334999999999994,0.0
1984-05-01,4.3346774193548265,11.016530838380367,1.6899999999999995,-2.6999999999999993,3.0286363636363642,0.0
1984-06-01,4.325955734406439,10.74527207214544,2.08,-2.8999999999999995,2.7142207792207795,0.0
1984-07-01,4.308617234468937,9.422400340189284,1.8600000000000012,-1.9000000000000004,1.9853809523809538,0.0
1984-08-01,4.295704295704317,8.254649187321462,2.08,-2.0,0.8699999999999992,0.0
1984-09-01,4.2828685258964105,6.386728672476449,1.8500000000000014,-1.8999999999999995,0.868822055137846,0.0
1984-10-01,4.265873015873023,5.567847537197523,0.5099999999999998,-1.4000000000000004,0.619454545454543,0.0
1984-11-01,4.154302670623156,5.453162494473873,0.08999999999999986,-1.2999999999999998,-0.11736842105263356,0.0
1984-12-01,4.043392504930954,4.960103266653104,-1.0899999999999999,-1.0000000000000009,-0.3300238095238086,0.0
1985-01-01,3.52595494613126,2.888405510513481,-1.2100000000000009,-0.7000000000000002,-0.2900000000000009,0.0
1985-02-01,3.6062378167641462,2.7201407040452263,-1.0899999999999999,-0.5999999999999996,-0.3332163742690071,0.0
1985-03-01,3.790087463556846,2.3741950892748775,-1.33,-0.5999999999999996,-0.46385281385281196,0.0
1985-04-01,3.581800580832528,1.5505472083101601,-2.0199999999999996,-0.40000000000000036,-1.1987380952380953,0.0
1985-05-01,3.5748792270531515,1.1492068646153486,-2.3500000000000005,-0.20000000000000018,-2.5618181818181824,0.0
1985-06-01,3.6644165863066513,0.7306797251541264,-3.5300000000000002,0.20000000000000018,-3.4068571428571417,0.0
1985-07-01,3.458213256484166,-0.02291387499290254,-3.3500000000000005,-0.09999999999999964,-3.055562770562771,0.0
1985-08-01,3.3524904214559337,0.17799492018613083,-3.74,-0.40000000000000036,-2.384268774703555,0.0
1985-09-01,3.2473734479465,0.8154779178130456,-3.380000000000001,-0.20000000000000018,-2.149473684210527,0.0
1985-10-01,3.2350142721217834,0.5130362266396737,-2.0,-0.3000000000000007,-1.923636363636362,0.0
1985-11-01,3.5137701804368593,0.5279730521382531,-1.379999999999999,-0.20000000000000018,-1.7910526315789461,0.0
1985-12-01,3.791469194312791,1.4633539281426744,-0.11000000000000121,-0.2999999999999998,-2.240452380952382,0.0
1986-01-01,3.9735099337748325,2.042568302210057,-0.20999999999999908,-0.5999999999999996,-2.19047619047619,0.0
1986-02-01,3.19849482596426,1.0483274768402273,-0.6399999999999997,0.0,-2.8046783625730995,0.0
1986-03-01,2.1535580524344455,0.17716115650512343,-1.0999999999999996,0.0,-4.076738095238097,0.0
1986-04-01,1.5887850467289688,0.5395837861830843,-1.2799999999999994,-0.20000000000000018,-4.135670995670995,0.0
1986-05-01,1.679104477611948,0.541901122652777,-1.12,0.0,-3.137294372294371,0.0
1986-06-01,1.7674418604651132,0.18540518149086083,-0.6100000000000003,-0.20000000000000018,-2.356476190476191,0.0
1986-07-01,1.671309192200554,1.3194082831557319,-1.3200000000000003,-0.40000000000000036,-3.003636363636364,0.0
1986-08-01,1.575532900834098,0.8247799581394988,-1.7300000000000004,-0.1999999999999993,-3.1661038961038965,0.0
1986-09-01,1.757631822386685,0.7412926803496367,-2.0300000000000002,-0.09999999999999964,-2.925538847117794,0.0
1986-10-01,1.5668202764977046,1.4862965758343893,-2.1400000000000006,-0.09999999999999964,-2.8104545454545455,0.0
1986-11-01,1.2844036697247763,1.5357187083427482,-2.0100000000000007,-0.09999999999999964,-2.531023391812867,0.0
1986-12-01,1.187214611872145,1.5210709724897686,-1.3599999999999994,-0.40000000000000036,-2.146320346320347,0.0
1987-01-01,1.364877161055511,0.6100656345238598,-1.7100000000000009,-0.10000000000000053,-2.1093095238095234,0.0
1987-02-01,1.9143117593436676,2.6567648418983847,-1.7600000000000007,-0.6000000000000005,-1.4536842105263155,0.0
1987-03-01,2.8414298808432603,3.54296110984762,-1.3500000000000005,-0.6000000000000005,-0.5298636363636353,0.0
1987-04-01,3.679852805887762,4.0493229629387395,-0.6200000000000001,-0.7999999999999998,0.7237662337662334,0.0
1987-05-01,3.669724770642202,4.552760573702974,0.0,-0.9000000000000004,0.9034761904761899,0.0
1987-06-01,3.7477148080438782,5.519439713663821,-0.1899999999999995,-1.0,0.6027489177489178,0.0
1987-07-01,3.926940639269394,5.549483162984625,0.020000000000000462,-0.9000000000000004,1.1436363636363627,0.0
1987-08-01,4.2883211678832245,6.539368743960372,0.5600000000000005,-0.9000000000000004,1.5947619047619046,0.0
1987-09-01,4.2727272727272725,6.686739906867412,1.33,-1.0999999999999996,1.974285714285715,0.0
1987-10-01,4.355716878402904,7.649118005085254,1.4400000000000004,-1.0,2.0936363636363655,0.0
1987-11-01,4.528985507246386,7.742526773047431,0.6500000000000004,-1.1000000000000005,1.6099707602339182,0.0
1987-12-01,4.332129963898912,7.328838312501662,-0.14000000000000057,-0.8999999999999995,1.8749999999999991,0.0
1988-01-01,4.129263913824044,7.683256014634088,0.40000000000000036,-0.8999999999999995,1.58128947368421,0.0
1988-02-01,3.9355992844364973,6.815010338304517,0.4800000000000004,-0.8999999999999995,0.9614736842105263,0.0
1988-03-01,3.832442067736186,6.92376356971911,0.4500000000000002,-0.8999999999999995,1.1248418972332006,0.0
1988-04-01,3.9929015084294583,6.867457888147577,0.5,-0.8999999999999995,0.6956428571428575,0.0
1988-05-01,3.9823008849557473,5.981899007846314,0.2400000000000002,-0.7000000000000002,0.4760476190476197,0.0
1988-06-01,3.96475770925111,5.741687913317128,0.7799999999999994,-0.7999999999999998,0.5190909090909095,0.0
1988-07-01,4.130052724077338,5.040822414780433,1.17,-0.6999999999999993,0.6091818181818205,0.0
1988-08-01,4.111986001749779,4.781020904097089,1.2799999999999994,-0.40000000000000036,0.49995859213250604,0.0
1988-09-01,4.184829991281602,4.043725665351872,0.9699999999999998,-0.5,-0.444761904761906,0.0
1988-10-01,4.260869565217407,3.118549371874013,1.0100000000000007,-0.5999999999999996,-0.7245000000000008,0.0
1988-11-01,4.246100519930662,2.8661985664013345,1.6599999999999993,-0.5,0.10197368421052744,0.0
1988-12-01,4.4117647058823595,2.755857936251749,1.9900000000000002,-0.40000000000000036,0.11798701298701353,0.0
1989-01-01,4.482758620689653,3.0792614276063945,2.289999999999999,-0.2999999999999998,0.42571052631578965,0.0
1989-02-01,4.647160068846801,2.111356945517584,2.7799999999999994,-0.5,0.9569473684210532,0.0
1989-03-01,4.892703862660941,2.1147048238211674,3.2699999999999996,-0.7000000000000002,0.9842490118577079,0.0
1989-04-01,5.034129692832767,1.510544400528735,2.9699999999999998,-0.20000000000000018,0.45699999999999896,0.0
1989-05-01,5.276595744680845,1.1373664245240223,2.7200000000000006,-0.39999999999999947,-0.22995670995670991,0.0
1989-06-01,5.1694915254237195,0.8371301845179868,2.0199999999999996,-0.10000000000000053,-0.6440909090909095,0.0
1989-07-01,5.063291139240511,-0.150328322933313,1.4900000000000002,-0.20000000000000018,-1.0375000000000014,0.0
1989-08-01,4.621848739495804,0.32497957712054326,0.9800000000000004,-0.39999999999999947,-1.1478260869565222,1.0
1989-09-01,4.435146443514637,0.3240432253134973,0.8300000000000001,-0.10000000000000053,-0.7866428571428568,1.0
1989-10-01,4.587155963302747,-0.24121871415987428,0.5399999999999991,-0.10000000000000053,-0.7878809523809522,1.0
1989-11-01,4.655029093931851,-0.14564426549978915,0.20000000000000107,0.10000000000000053,-1.0882142857142858,1.0
1989-12-01,4.639602319801162,-0.05074563869427173,-0.3100000000000005,0.10000000000000053,-1.2697142857142847,1.0
1990-01-01,5.198019801980203,-0.848734447631927,-0.8899999999999988,0.0,-0.8848333333333329,1.0
1990-02-01,5.263157894736836,0.49643524964546604,-1.1199999999999992,0.09999999999999964,-0.6957894736842096,1.0
1990-03-01,5.237315875613735,0.7451289008624462,-1.5700000000000003,0.20000000000000018,-0.7690909090909095,1.0
1990-04-01,4.711616571892785,0.4962367772133325,-1.58,0.20000000000000018,-0.3899999999999988,0.0
1990-05-01,4.365400161681476,1.3782408246781896,-1.6300000000000008,0.20000000000000018,-0.1009090909090915,0.0
1990-06-01,4.673650282030639,1.7298125132548803,-1.2400000000000002,-0.09999999999999964,0.2027272727272731,0.0
1990-07-01,4.819277108433728,2.5412840137444492,-1.0899999999999999,0.2999999999999998,0.452928571428572,0.0
1990-08-01,5.702811244979911,1.9009861881851498,-0.8599999999999994,0.5,0.6400000000000006,0.0
1990-09-01,6.169871794871806,2.229147315019908,-0.8200000000000003,0.6000000000000005,0.7026578947368414,0.0
1990-10-01,6.379585326953752,1.7690408900654653,-0.7300000000000004,0.6000000000000005,0.7119264069264073,0.0
1990-11-01,6.195393169181873,0.1366191065791167,-0.7400000000000011,0.7999999999999998,0.5177142857142849,0.0
1990-12-01,6.254948535233562,-1.1405030076012013,-1.1399999999999997,0.8999999999999995,0.238999999999999,0.0
1991-01-01,5.647058823529405,-0.961460577686335,-1.3200000000000003,1.0,-0.11476190476190418,0.0
1991-02-01,5.312500000000009,-2.577958439290029,-1.9900000000000002,1.2999999999999998,-0.6184210526315796,0.0
1991-03-01,4.821150855365497,-3.61869587651098,-2.1599999999999993,1.5999999999999996,-0.4786363636363635,0.0
1991-04-01,4.809930178432875,-3.1105501802648705,-2.3499999999999996,1.2999999999999998,-0.7464090909090917,0.0
1991-05-01,5.034856700232382,-2.494978108064083,-2.3999999999999995,1.5,-0.6904545454545445,0.0
1991-06-01,4.695919938414161,-2.037136646180182,-2.389999999999999,1.7000000000000002,-0.19599999999999973,0.0
1991-07-01,4.367816091954024,-1.5908264836979713,-2.33,1.2999999999999998,-0.19870129870129816,0.0
1991-08-01,3.7993920972644313,-1.934469200524247,-2.4700000000000006,1.2000000000000002,-0.8526086956521741,0.0
1991-09-01,3.396226415094339,-1.1640559598299127,-2.749999999999999,1.0,-1.2431578947368411,0.0
1991-10-01,2.8485757121439192,-0.6375380485583504,-2.8999999999999995,1.0999999999999996,-1.1922727272727283,0.0
1991-11-01,3.0665669409125185,0.4829362003084814,-3.0,0.7999999999999998,-0.9746315789473678,0.0
1991-12-01,2.980625931445613,0.7336733229858172,-2.88,1.0,-0.9864285714285703,0.0
1992-01-01,2.672605790645899,0.5334053046102349,-2.88,0.8999999999999995,-1.0595238095238102,0.0
1992-02-01,2.8189910979228294,1.996743776757559,-2.1900000000000004,0.8000000000000007,-0.5168421052631587,0.0
1992-03-01,3.189910979228472,3.4616952793256273,-2.14,0.6000000000000005,-0.5677272727272715,0.0
1992-04-01,3.1828275351591495,3.972638518327498,-2.18,0.7000000000000002,-0.5586147186147183,0.0
1992-05-01,3.0235988200590036,3.341941886534139,-1.9600000000000004,0.6999999999999993,-0.675727272727273,0.0
1992-06-01,3.0147058823529305,2.563756841098086,-2.1400000000000006,0.8999999999999995,-1.022181818181819,0.0
1992-07-01,3.1571218795888534,3.218992232364881,-2.5700000000000003,0.9000000000000004,-1.4281818181818187,0.0
1992-08-01,3.0746705710102518,2.6429698460063156,-2.3600000000000003,0.6999999999999993,-1.314285714285714,0.0
1992-09-01,2.9927007299270114,2.1710235537090616,-2.23,0.6999999999999993,-1.2347619047619052,0.0
1992-10-01,3.279883381924198,2.917078740220802,-2.11,0.2999999999999998,-0.9382251082251081,0.0
1992-11-01,3.1204644412191396,3.4710914183461616,-1.7199999999999998,0.40000000000000036,-0.5442105263157897,0.0
1992-12-01,2.966714905933454,4.152288897664813,-1.5099999999999998,0.10000000000000053,-0.3185714285714294,0.0
1993-01-01,3.2537960954446943,5.1026982701394274,-1.0100000000000002,0.0,-0.4323809523809521,0.0
1993-02-01,3.2467532467532534,4.8685284067500945,-1.0299999999999998,-0.3000000000000007,-1.0789473684210522,0.0
1993-03-01,3.0194104960460155,3.8911814838072933,-0.9100000000000001,-0.40000000000000036,-1.56705533596838,0.0
1993-04-01,3.1563845050215145,3.3914177146763924,-0.77,-0.3000000000000007,-1.5109523809523813,0.0
1993-05-01,3.2211882605583497,2.6622718052738525,-0.8199999999999998,-0.5,-1.3565000000000005,0.0
1993-06-01,2.9978586723768963,2.8411547715022856,-0.7199999999999998,-0.7999999999999998,-1.2990909090909089,0.0
